node_pair_id,ans
2996,0
2997,0
2998,1
2999,1
3000,1
3001,1
3002,1
3003,0
3004,0
3005,0
3006,1
3007,1
3008,0
3009,1
3010,1
3011,0
3012,0
3013,1
3014,0
3015,1
3016,0
3017,0
3018,0
3019,1
3020,0
3021,0
3022,1
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,1
3032,1
3033,1
3034,1
3035,0
3036,1
3037,0
3038,1
3039,1
3040,0
3041,1
3042,0
3043,1
3044,1
3045,1
3046,1
3047,1
3048,0
3049,1
3050,1
3051,0
3052,1
3053,0
3054,0
3055,1
3056,0
3057,1
3058,0
3059,0
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,0
3068,1
3069,1
3070,0
3071,1
3072,1
3073,0
3074,1
3075,1
3076,0
3077,0
3078,1
3079,0
3080,0
3081,0
3082,1
3083,0
3084,1
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,1
3092,1
3093,1
3094,0
3095,0
3096,0
3097,1
3098,0
3099,1
3100,0
3101,1
3102,0
3103,0
3104,1
3105,0
3106,0
3107,1
3108,1
3109,1
3110,1
3111,0
3112,0
3113,1
3114,1
3115,0
3116,0
3117,0
3118,1
3119,0
3120,1
3121,0
3122,0
3123,1
3124,0
3125,1
3126,1
3127,0
3128,0
3129,0
3130,1
3131,1
3132,0
3133,1
3134,1
3135,1
3136,1
3137,1
3138,0
3139,1
3140,0
3141,0
3142,0
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,0
3152,0
3153,1
3154,1
3155,1
3156,0
3157,1
3158,1
3159,0
3160,1
3161,1
3162,0
3163,0
3164,1
3165,0
3166,1
3167,1
3168,1
3169,0
3170,0
3171,1
3172,1
3173,0
3174,0
3175,1
3176,1
3177,1
3178,1
3179,0
3180,0
3181,0
3182,0
3183,0
3184,1
3185,0
3186,0
3187,0
3188,0
3189,0
3190,1
3191,1
3192,1
3193,0
3194,0
3195,1
3196,0
3197,1
3198,0
3199,0
3200,0
3201,1
3202,0
3203,1
3204,0
3205,1
3206,0
3207,0
3208,1
3209,0
3210,0
3211,0
3212,1
3213,0
3214,1
3215,0
3216,1
3217,1
3218,0
3219,0
3220,1
3221,1
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,1
3232,1
3233,0
3234,1
3235,1
3236,1
3237,1
3238,1
3239,0
3240,1
3241,0
3242,1
3243,1
3244,1
3245,0
3246,0
3247,0
3248,1
3249,0
3250,1
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,1
3259,1
3260,1
3261,1
3262,0
3263,0
3264,0
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,1
3273,1
3274,1
3275,0
3276,0
3277,1
3278,0
3279,1
3280,0
3281,1
3282,1
3283,1
3284,0
3285,1
3286,1
3287,0
3288,1
3289,0
3290,0
3291,1
3292,1
3293,1
3294,1
3295,0
3296,0
3297,0
3298,1
3299,1
3300,0
3301,1
3302,1
3303,1
3304,1
3305,0
3306,0
3307,0
3308,1
3309,0
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,0
3318,1
3319,0
3320,1
3321,1
3322,0
3323,1
3324,0
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,0
3332,1
3333,0
3334,1
3335,1
3336,1
3337,1
3338,0
3339,1
3340,1
3341,0
3342,0
3343,1
3344,0
3345,0
3346,1
3347,0
3348,1
3349,0
3350,0
3351,1
3352,0
3353,0
3354,1
3355,1
3356,1
3357,0
3358,0
3359,0
3360,1
3361,0
3362,1
3363,0
3364,0
3365,1
3366,1
3367,1
3368,0
3369,0
3370,1
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,1
3378,0
3379,1
3380,1
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,1
3389,0
3390,1
3391,1
3392,1
3393,1
3394,0
3395,0
3396,0
3397,1
3398,1
3399,1
3400,0
3401,1
3402,0
3403,1
3404,0
3405,0
3406,0
3407,0
3408,1
3409,0
3410,0
3411,0
3412,1
3413,1
3414,0
3415,0
3416,1
3417,1
3418,1
3419,0
3420,0
3421,0
3422,1
3423,0
3424,1
3425,0
3426,1
3427,0
3428,1
3429,1
3430,1
3431,1
3432,1
3433,0
3434,0
3435,0
3436,0
3437,1
3438,1
3439,1
3440,1
3441,0
3442,1
3443,1
3444,1
3445,0
3446,1
3447,0
3448,1
3449,1
3450,1
3451,1
3452,1
3453,0
3454,0
3455,1
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3469,0
3470,1
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,0
3479,1
3480,0
3481,1
3482,1
3483,0
3484,1
3485,0
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,0
3495,1
3496,1
3497,1
3498,0
3499,0
3500,0
3501,1
3502,0
3503,0
3504,1
3505,1
3506,1
3507,0
3508,1
3509,1
3510,0
3511,1
3512,1
3513,0
3514,0
3515,0
3516,1
3517,0
3518,0
3519,0
3520,1
3521,1
3522,0
3523,1
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,1
3531,1
3532,1
3533,0
3534,1
3535,1
3536,1
3537,1
3538,0
3539,1
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,1
3547,1
3548,0
3549,1
3550,1
3551,1
3552,1
3553,1
3554,0
3555,0
3556,1
3557,0
3558,1
3559,0
3560,0
3561,1
3562,0
3563,1
3564,0
3565,0
3566,1
3567,1
3568,1
3569,0
3570,1
3571,1
3572,0
3573,0
3574,0
3575,1
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,1
3583,1
3584,1
3585,1
3586,0
3587,1
3588,0
3589,0
3590,1
3591,1
3592,1
3593,0
3594,1
3595,0
3596,1
3597,0
3598,0
3599,0
3600,1
3601,0
3602,0
3603,0
3604,1
3605,1
3606,0
3607,1
3608,0
3609,0
3610,1
3611,1
3612,0
3613,1
3614,0
3615,0
3616,1
3617,1
3618,1
3619,0
3620,0
3621,1
3622,1
3623,1
3624,1
3625,0
3626,0
3627,1
3628,1
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,1
3636,1
3637,0
3638,1
3639,1
3640,1
3641,0
3642,0
3643,1
3644,1
3645,1
3646,0
3647,1
3648,1
3649,0
3650,0
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,1
3659,0
3660,0
3661,1
3662,1
3663,0
3664,0
3665,1
3666,0
3667,0
3668,1
3669,1
3670,1
3671,1
3672,1
3673,1
3674,0
3675,0
3676,0
3677,1
3678,1
3679,0
3680,1
3681,1
3682,1
3683,0
3684,1
3685,1
3686,0
3687,0
3688,0
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,0
3696,0
3697,1
3698,1
3699,0
3700,0
3701,1
3702,1
3703,1
3704,0
3705,0
3706,0
3707,1
3708,1
3709,1
3710,1
3711,1
3712,0
3713,0
3714,1
3715,0
3716,1
3717,0
3718,1
3719,0
3720,0
3721,0
3722,1
3723,0
3724,0
3725,1
3726,1
3727,0
3728,1
3729,0
3730,0
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,0
3742,1
3743,1
3744,1
3745,1
3746,1
3747,0
3748,1
3749,0
3750,1
3751,1
3752,0
3753,0
3754,1
3755,0
3756,0
3757,1
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,1
3765,0
3766,1
3767,0
3768,0
3769,0
3770,1
3771,0
3772,0
3773,0
3774,1
3775,1
3776,0
3777,0
3778,0
3779,1
3780,1
3781,1
3782,1
3783,0
3784,1
3785,1
3786,0
3787,1
3788,1
3789,1
3790,1
3791,0
3792,0
3793,1
3794,1
3795,1
3796,0
3797,1
3798,0
3799,0
3800,1
3801,1
3802,1
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,0
3810,1
3811,1
3812,0
3813,1
3814,0
3815,1
3816,1
3817,1
3818,1
3819,0
3820,0
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,1
3829,0
3830,1
3831,1
3832,0
3833,0
3834,0
3835,1
3836,1
3837,0
3838,0
3839,0
3840,0
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,0
3848,1
3849,1
3850,0
3851,0
3852,1
3853,1
3854,1
3855,0
3856,0
3857,1
3858,1
3859,0
3860,1
3861,0
3862,1
3863,1
3864,1
3865,0
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,1
3873,1
3874,1
3875,1
3876,1
3877,0
3878,0
3879,0
3880,0
3881,0
3882,1
3883,1
3884,0
3885,0
3886,1
3887,1
3888,0
3889,1
3890,0
3891,1
3892,1
3893,0
3894,0
3895,1
3896,1
3897,1
3898,0
3899,1
3900,0
3901,0
3902,0
3903,0
3904,0
3905,1
3906,0
3907,0
3908,1
3909,1
3910,1
3911,0
3912,0
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,0
3921,0
3922,0
3923,1
3924,1
3925,1
3926,1
3927,0
3928,0
3929,0
3930,0
3931,1
3932,0
3933,0
3934,1
3935,1
3936,0
3937,0
3938,0
3939,1
3940,1
3941,0
3942,1
3943,1
3944,0
3945,0
3946,1
3947,0
3948,1
3949,1
3950,0
3951,1
3952,1
3953,1
3954,1
3955,0
3956,1
3957,0
3958,0
3959,1
3960,0
3961,1
3962,0
3963,1
3964,0
3965,0
3966,0
3967,1
3968,1
3969,0
3970,1
3971,1
3972,1
3973,1
3974,0
3975,1
3976,0
3977,1
3978,0
3979,1
3980,1
3981,1
3982,0
3983,0
3984,1
3985,1
3986,0
3987,0
3988,0
3989,1
3990,0
3991,0
3992,0
3993,0
3994,1
3995,1
3996,1
3997,1
3998,0
3999,1
4000,0
4001,0
4002,1
4003,0
4004,1
4005,0
4006,0
4007,1
4008,1
4009,0
4010,1
4011,1
4012,0
4013,0
4014,0
4015,0
4016,0
4017,1
4018,1
4019,1
4020,1
4021,1
4022,0
4023,0
4024,0
4025,0
4026,0
4027,0
4028,1
4029,0
4030,0
4031,0
4032,0
4033,0
4034,1
4035,0
4036,1
4037,1
4038,1
4039,1
4040,0
4041,0
4042,1
4043,0
4044,0
4045,0
4046,0
4047,0
4048,1
4049,0
4050,1
4051,1
4052,0
4053,1
4054,0
4055,0
4056,0
4057,1
4058,0
4059,0
4060,1
4061,1
4062,1
4063,0
4064,1
4065,1
4066,1
4067,1
4068,0
4069,0
4070,1
4071,0
4072,1
4073,1
4074,1
4075,1
4076,1
4077,0
4078,0
4079,1
4080,0
4081,0
4082,0
4083,1
4084,1
4085,0
4086,1
4087,0
4088,0
4089,1
4090,0
4091,0
4092,1
4093,1
4094,0
4095,0
4096,1
4097,0
4098,1
4099,1
4100,0
4101,1
4102,0
4103,0
4104,0
4105,1
4106,1
4107,0
4108,1
4109,0
4110,0
4111,1
4112,1
4113,0
4114,1
4115,1
4116,1
4117,1
4118,1
4119,1
4120,1
4121,1
4122,0
4123,0
4124,0
4125,0
4126,1
4127,1
4128,1
4129,0
4130,0
4131,1
4132,1
4133,1
4134,0
4135,1
4136,0
4137,0
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,0
4147,0
4148,0
4149,1
4150,1
4151,0
4152,0
4153,0
4154,1
4155,1
4156,0
4157,1
4158,1
4159,0
4160,1
4161,0
4162,0
4163,0
4164,1
4165,0
4166,0
4167,0
4168,1
4169,1
4170,1
4171,1
4172,1
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,1
4180,0
4181,0
4182,0
4183,1
4184,0
4185,1
4186,0
4187,1
4188,0
4189,1
4190,1
4191,1
4192,0
4193,1
4194,0
4195,1
4196,1
4197,0
4198,1
4199,1
4200,1
4201,1
4202,1
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,0
4211,1
4212,1
4213,1
4214,0
4215,1
4216,1
4217,0
4218,1
4219,1
4220,1
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,1
4232,0
4233,0
4234,0
4235,1
4236,0
4237,1
4238,1
4239,0
4240,0
4241,1
4242,1
4243,0
4244,0
4245,1
4246,0
4247,0
4248,0
4249,1
4250,1
4251,1
4252,0
4253,1
4254,0
4255,1
4256,0
4257,0
4258,0
4259,1
4260,0
4261,0
4262,1
4263,0
4264,1
4265,0
4266,1
4267,0
4268,0
4269,0
4270,0
4271,1
4272,1
4273,1
4274,0
4275,0
4276,1
4277,0
4278,1
4279,1
4280,0
4281,1
4282,1
4283,1
4284,1
4285,0
4286,1
4287,0
4288,0
4289,0
4290,0
4291,1
4292,1
4293,0
4294,1
4295,0
4296,0
4297,1
4298,1
4299,0
4300,1
4301,1
4302,0
4303,0
4304,0
4305,0
4306,1
4307,0
4308,0
4309,1
4310,1
4311,1
4312,1
4313,0
4314,1
4315,1
4316,1
4317,1
4318,0
4319,1
4320,1
4321,0
4322,0
4323,0
4324,0
4325,1
4326,0
4327,1
4328,1
4329,0
4330,0
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,0
4338,1
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,1
4346,0
4347,1
4348,1
4349,0
4350,0
4351,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,0
4358,0
4359,0
4360,1
4361,0
4362,1
4363,1
4364,1
4365,0
4366,0
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,0
4376,1
4377,0
4378,1
4379,0
4380,1
4381,0
4382,1
4383,1
4384,1
4385,0
4386,1
4387,1
4388,0
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,0
4397,1
4398,0
4399,1
4400,0
4401,1
4402,1
4403,0
4404,0
4405,0
4406,1
4407,1
4408,0
4409,1
4410,0
4411,0
4412,1
4413,0
4414,1
4415,0
4416,1
4417,0
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,0
4428,1
4429,1
4430,1
4431,0
4432,0
4433,0
4434,1
4435,0
4436,0
4437,0
4438,1
4439,1
4440,0
4441,0
4442,0
4443,1
4444,0
4445,1
4446,1
4447,0
4448,1
4449,0
4450,0
4451,1
4452,0
4453,1
4454,1
4455,0
4456,1
4457,0
4458,0
4459,0
4460,1
4461,1
4462,1
4463,0
4464,1
4465,1
4466,1
4467,0
4468,1
4469,1
4470,1
4471,1
4472,0
4473,1
4474,1
4475,1
4476,1
4477,0
4478,1
4479,1
4480,1
4481,1
4482,0
4483,0
4484,1
4485,0
4486,1
4487,0
4488,0
4489,1
4490,0
4491,0
4492,0
4493,1
4494,0
4495,1
4496,1
4497,1
4498,0
4499,1
4500,0
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4507,1
4508,0
4509,1
4510,0
4511,0
4512,1
4513,1
4514,0
4515,0
4516,1
4517,0
4518,1
4519,0
4520,0
4521,0
4522,1
4523,0
4524,0
4525,1
4526,0
4527,1
4528,1
4529,1
4530,0
4531,1
4532,1
4533,0
4534,0
4535,1
4536,1
4537,1
4538,0
4539,1
4540,0
4541,0
4542,0
4543,1
4544,0
4545,1
4546,0
4547,1
4548,1
4549,1
4550,0
4551,1
4552,0
4553,0
4554,0
4555,0
4556,1
4557,0
4558,0
4559,1
4560,0
4561,1
4562,0
4563,1
4564,1
4565,1
4566,1
4567,0
4568,0
4569,1
4570,0
4571,1
4572,0
4573,1
4574,1
4575,1
4576,1
4577,0
4578,1
4579,1
4580,0
4581,0
4582,0
4583,0
4584,0
4585,1
4586,0
4587,0
4588,1
4589,1
4590,1
4591,0
4592,1
4593,1
4594,0
4595,1
4596,1
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,0
4607,0
4608,1
4609,0
4610,0
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,0
4619,0
4620,0
4621,0
4622,1
4623,1
4624,0
4625,1
4626,0
4627,1
4628,0
4629,1
4630,0
4631,0
4632,1
4633,1
4634,1
4635,0
4636,0
4637,1
4638,1
4639,1
4640,0
4641,0
4642,0
4643,1
4644,0
4645,1
4646,1
4647,1
4648,0
4649,0
4650,1
4651,0
4652,1
4653,1
4654,1
4655,0
4656,1
4657,1
4658,0
4659,1
4660,0
4661,1
4662,1
4663,1
4664,0
4665,0
4666,1
4667,1
4668,1
4669,1
4670,0
4671,1
4672,0
4673,0
4674,0
4675,0
4676,1
4677,1
4678,1
4679,0
4680,1
4681,0
4682,0
4683,1
4684,0
4685,0
4686,0
4687,1
4688,1
4689,1
4690,0
4691,1
4692,1
4693,0
4694,1
4695,0
4696,1
4697,1
4698,1
4699,0
4700,0
4701,1
4702,0
4703,0
4704,1
4705,1
4706,0
4707,0
4708,1
4709,1
4710,1
4711,1
4712,0
4713,1
4714,1
4715,0
4716,1
4717,0
4718,0
4719,0
4720,1
4721,1
4722,1
4723,0
4724,0
4725,1
4726,1
4727,1
4728,0
4729,1
4730,1
4731,0
4732,0
4733,0
4734,1
4735,1
4736,0
4737,1
4738,1
4739,1
4740,0
4741,0
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,0
4749,1
4750,0
4751,0
4752,0
4753,1
4754,1
4755,1
4756,1
4757,0
4758,0
4759,1
4760,0
4761,1
4762,0
4763,0
4764,1
4765,1
4766,1
4767,1
4768,1
4769,1
4770,0
4771,1
4772,1
4773,1
4774,1
4775,1
4776,0
4777,1
4778,0
4779,1
4780,1
4781,0
4782,1
4783,1
4784,1
4785,0
4786,0
4787,1
4788,0
4789,0
4790,0
4791,1
4792,1
4793,1
4794,0
4795,0
4796,0
4797,1
4798,0
4799,1
4800,1
4801,1
4802,0
4803,0
4804,1
4805,0
4806,1
4807,0
4808,1
4809,1
4810,1
4811,1
4812,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4821,1
4822,0
4823,0
4824,1
4825,0
4826,1
4827,1
4828,0
4829,1
4830,1
4831,0
4832,1
4833,1
4834,1
4835,1
4836,1
4837,0
4838,0
4839,0
4840,0
4841,1
4842,1
4843,1
4844,1
4845,0
4846,1
4847,0
4848,1
4849,1
4850,0
4851,0
4852,1
4853,0
4854,1
4855,0
4856,1
4857,1
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,1
4869,1
4870,1
4871,1
4872,1
4873,0
4874,0
4875,0
4876,0
4877,0
4878,1
4879,0
4880,1
4881,0
4882,1
4883,0
4884,1
4885,0
4886,1
4887,0
4888,1
4889,0
4890,1
4891,1
4892,0
4893,0
4894,0
4895,1
4896,1
4897,0
4898,1
4899,0
4900,0
4901,0
4902,0
4903,1
4904,1
4905,0
4906,1
4907,1
4908,1
4909,1
4910,1
4911,0
4912,0
4913,1
4914,0
4915,0
4916,0
4917,1
4918,1
4919,1
4920,0
4921,0
4922,0
4923,1
4924,1
4925,0
4926,1
4927,0
4928,1
4929,1
4930,1
4931,0
4932,0
4933,1
4934,0
4935,1
4936,0
4937,0
4938,1
4939,1
4940,1
4941,0
4942,0
4943,0
4944,0
4945,0
4946,1
4947,1
4948,0
4949,1
4950,1
4951,0
4952,0
4953,0
4954,1
4955,0
4956,1
4957,1
4958,1
4959,1
4960,1
4961,0
4962,0
4963,1
4964,0
4965,1
4966,0
4967,0
4968,1
4969,1
4970,1
4971,1
4972,1
4973,0
4974,1
4975,1
4976,1
4977,1
4978,0
4979,1
4980,1
4981,0
4982,0
4983,0
4984,1
4985,1
4986,1
4987,0
4988,1
4989,1
4990,0
4991,1
4992,1
4993,0
4994,1
4995,0
4996,1
4997,1
4998,0
4999,0
5000,1
5001,1
5002,0
5003,1
5004,0
5005,1
5006,0
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,0
5015,1
5016,0
5017,1
5018,1
5019,1
5020,1
5021,0
5022,0
5023,0
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,0
5031,0
5032,1
5033,0
5034,0
5035,0
5036,1
5037,1
5038,0
5039,0
5040,0
5041,0
5042,1
5043,0
5044,0
5045,1
5046,0
5047,0
5048,1
5049,0
5050,1
5051,0
5052,0
5053,0
5054,1
5055,1
5056,1
5057,1
5058,0
5059,1
5060,1
5061,0
5062,1
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,1
5072,0
5073,0
5074,0
5075,1
5076,0
5077,1
5078,0
5079,0
5080,0
5081,0
5082,1
5083,0
5084,1
5085,0
5086,0
5087,1
5088,0
5089,1
5090,1
5091,1
5092,0
5093,1
5094,0
5095,1
5096,1
5097,1
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,1
5106,1
5107,0
5108,1
5109,1
5110,0
5111,0
5112,0
5113,0
5114,0
5115,1
5116,1
5117,1
5118,1
5119,0
5120,1
5121,1
5122,1
5123,1
5124,0
5125,1
5126,0
5127,0
5128,1
5129,0
5130,0
5131,0
5132,1
5133,1
5134,0
5135,1
5136,0
5137,1
5138,0
5139,0
5140,0
5141,1
5142,1
5143,1
5144,0
5145,1
5146,1
5147,0
5148,0
5149,1
5150,1
5151,1
5152,1
5153,1
5154,0
5155,0
5156,0
5157,0
5158,1
5159,1
5160,0
5161,1
5162,1
5163,0
5164,1
5165,0
5166,0
5167,1
5168,1
5169,0
5170,0
5171,0
5172,0
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,1
5181,0
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,0
5190,0
5191,0
5192,1
5193,1
5194,1
5195,0
5196,1
5197,0
5198,0
5199,1
5200,1
5201,1
5202,0
5203,0
5204,1
5205,1
5206,0
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,1
5223,0
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,0
5232,1
5233,0
5234,1
5235,0
5236,1
5237,1
5238,0
5239,0
5240,0
5241,1
5242,1
5243,1
5244,0
5245,1
5246,1
5247,1
5248,0
5249,1
5250,1
5251,1
5252,1
5253,0
5254,1
5255,1
5256,1
5257,1
5258,0
5259,0
5260,1
5261,1
5262,1
5263,0
5264,1
5265,0
5266,1
5267,1
5268,1
5269,1
5270,1
5271,1
5272,1
5273,1
5274,1
5275,0
5276,1
5277,1
5278,1
5279,0
5280,0
5281,0
5282,1
5283,1
5284,0
5285,0
5286,0
5287,1
5288,1
5289,1
5290,1
5291,0
5292,1
5293,0
5294,1
5295,0
5296,0
5297,1
5298,0
5299,0
5300,1
5301,0
5302,1
5303,1
5304,1
5305,1
5306,0
5307,1
5308,0
5309,1
5310,1
5311,0
5312,1
5313,1
5314,0
5315,1
5316,0
5317,1
5318,1
5319,0
5320,1
5321,1
5322,1
5323,1
5324,0
5325,1
5326,1
5327,1
5328,1
5329,1
5330,0
5331,0
5332,1
5333,1
5334,0
5335,1
5336,1
5337,1
5338,0
5339,1
5340,1
5341,1
5342,1
5343,1
5344,0
5345,1
5346,0
5347,1
5348,1
5349,0
5350,1
5351,0
5352,1
5353,1
5354,0
5355,0
5356,0
5357,1
5358,1
5359,0
5360,1
5361,1
5362,0
5363,0
5364,1
5365,0
5366,0
5367,1
5368,0
5369,1
5370,1
5371,1
5372,0
5373,0
5374,1
5375,1
5376,0
5377,1
5378,1
5379,1
5380,1
5381,1
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,1
5389,0
5390,0
5391,0
5392,1
5393,1
5394,0
5395,0
5396,1
5397,0
5398,1
5399,1
5400,0
5401,0
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,1
5409,1
5410,1
5411,0
5412,0
5413,0
5414,0
5415,0
5416,1
5417,1
5418,0
5419,1
5420,0
5421,1
5422,0
5423,1
5424,1
5425,1
5426,0
5427,1
5428,1
5429,1
5430,1
5431,0
5432,0
5433,1
5434,1
5435,0
5436,1
5437,0
5438,1
5439,1
5440,1
5441,0
5442,0
5443,1
5444,1
5445,1
5446,1
5447,0
5448,0
5449,1
5450,0
5451,1
5452,1
5453,1
5454,1
5455,1
5456,0
5457,1
5458,0
5459,0
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,0
5470,1
5471,0
5472,1
5473,0
5474,0
5475,1
5476,0
5477,0
5478,1
5479,1
5480,1
5481,1
5482,0
5483,1
5484,0
5485,1
5486,0
5487,1
5488,0
5489,1
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,1
5498,0
5499,1
5500,0
5501,1
5502,0
5503,1
5504,1
5505,0
5506,0
5507,0
5508,1
5509,1
5510,1
5511,0
5512,0
5513,1
5514,0
5515,1
5516,0
5517,1
5518,0
5519,1
5520,0
5521,1
5522,1
5523,0
5524,0
5525,1
5526,0
5527,0
5528,0
5529,1
5530,1
5531,0
5532,1
5533,1
5534,1
5535,1
5536,1
5537,1
5538,1
5539,0
5540,0
5541,1
5542,0
5543,0
5544,1
5545,0
5546,0
5547,1
5548,0
5549,1
5550,0
5551,1
5552,0
5553,0
5554,1
5555,0
5556,0
5557,0
5558,1
5559,1
5560,1
5561,1
5562,0
5563,1
5564,0
5565,1
5566,0
5567,0
5568,1
5569,0
5570,1
5571,0
5572,0
5573,1
5574,0
5575,1
5576,1
5577,0
5578,1
5579,1
5580,0
5581,1
5582,0
5583,0
5584,1
5585,0
5586,0
5587,0
5588,1
5589,0
5590,1
5591,1
5592,1
5593,0
5594,0
5595,1
5596,1
5597,0
5598,0
5599,1
5600,0
5601,1
5602,1
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,1
5610,0
5611,0
5612,1
5613,1
5614,0
5615,1
5616,1
5617,1
5618,1
5619,0
5620,0
5621,1
5622,1
5623,1
5624,1
5625,0
5626,1
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,1
5634,1
5635,0
5636,1
5637,0
5638,0
5639,0
5640,1
5641,1
5642,1
5643,0
5644,1
5645,0
5646,1
5647,1
5648,1
5649,1
5650,1
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,1
5658,0
5659,1
5660,1
5661,0
5662,0
5663,1
5664,1
5665,1
5666,0
5667,1
5668,1
5669,0
5670,0
5671,0
5672,1
5673,0
5674,1
5675,1
5676,1
5677,0
5678,1
5679,1
5680,0
5681,0
5682,1
5683,1
5684,0
5685,0
5686,0
5687,1
5688,0
5689,0
5690,0
5691,1
5692,1
5693,1
5694,1
5695,0
5696,1
5697,0
5698,1
5699,1
5700,1
5701,0
5702,1
5703,1
5704,1
5705,0
5706,0
5707,1
5708,1
5709,0
5710,1
5711,1
5712,1
5713,0
5714,0
5715,1
5716,0
5717,1
5718,0
5719,1
5720,1
5721,1
5722,1
5723,1
5724,0
5725,1
5726,1
5727,1
5728,1
5729,0
5730,1
5731,0
5732,1
5733,0
5734,0
5735,1
5736,0
5737,0
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,1
5745,0
5746,0
5747,1
5748,1
5749,0
5750,1
5751,0
5752,0
5753,0
5754,1
5755,1
5756,0
5757,1
5758,0
5759,0
5760,1
5761,1
5762,0
5763,1
5764,1
5765,1
5766,0
5767,0
5768,1
5769,0
5770,0
5771,1
5772,1
5773,1
5774,1
5775,1
5776,0
5777,1
5778,1
5779,0
5780,1
5781,0
5782,0
5783,1
5784,0
5785,0
5786,1
5787,1
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
